Time	pitch	roll	yawt	magErr	temperature	magp X	magp Y	magp Z	accelp X	accelp Y	accelp Z	gyrop X	gyrop Y	gyrop Z
3020	-0.00491985	0.46234635	359.85723877	0.81625903	29.87100220	246.13488770	55.26298523	388.89282227	0.64302015	8.22805977	997.88256836	0.00003021	0.00002402	0.00000652	
3040	-0.00322699	0.46338746	359.85433960	0.25522855	29.87100220	246.42691040	55.57388306	388.02233887	-0.32434034	8.10411739	998.24481201	-0.00000682	-0.00000963	-0.00001614	
3060	-0.00448931	0.46242163	359.85186768	0.99922484	29.87100220	246.13189697	55.63114929	389.23422241	-0.66387558	6.92492580	999.97778320	0.00003873	-0.00001092	-0.00000446	
3080	-0.00333149	0.46405068	359.85629272	0.17165762	29.87100220	246.95330811	55.32203293	388.91040039	-0.79883957	8.12041092	999.70794678	0.00002354	0.00001538	0.00000442	
3100	-0.00116647	0.46442261	359.85784912	0.46053705	29.87100220	246.90919495	54.95214081	388.34689331	0.09809160	8.75203323	1001.33129883	-0.00000649	-0.00000774	0.00003115	
3120	-0.00161991	0.46432877	359.85998535	0.25652993	29.87100220	247.00061035	55.68791962	388.81051636	-0.31947660	8.47979927	999.33734131	0.00001742	-0.00001283	-0.00001029	
3140	0.00027027	0.46988675	359.85943604	0.25733104	29.87100220	247.33833313	55.37751007	388.91943359	0.54814911	7.54336929	1000.46289062	0.00004770	0.00001663	-0.00000405	
3160	0.00079063	0.47341135	359.85787964	0.13569410	29.87100220	247.04994202	55.37446594	388.80313110	0.66164589	7.77410030	999.72558594	0.00003184	-0.00003547	-0.00002069	
3180	-0.00075251	0.47234485	359.85937500	1.52297521	29.87100220	246.76324463	54.06771088	389.31546021	-0.55765533	8.48620605	999.94665527	0.00003723	-0.00004014	0.00002138	
3200	-0.00631254	0.47340724	359.86758423	1.66615391	29.87100220	246.38095093	53.85264587	388.86001587	0.30045462	7.16540098	999.36865234	0.00001375	-0.00001645	-0.00000045	
3220	-0.00688910	0.47318947	359.86889648	0.44226855	29.87100220	246.23329163	55.41737366	388.34606934	1.55326414	7.78480339	999.89471436	0.00003403	-0.00001570	-0.00004118	
3240	-0.00824299	0.47142762	359.86779785	0.72260737	29.87100220	247.72583008	55.27372360	388.53726196	-1.54084778	8.82143974	998.83251953	-0.00007008	0.00000737	-0.00005334	
3260	-0.01166419	0.46467340	359.86596680	0.64557755	29.87100220	247.72541809	55.17010880	388.70034790	0.25565434	8.41961861	1000.36132812	-0.00003506	0.00003796	-0.00000281	
3280	-0.00704524	0.46197763	359.86712646	0.39662623	29.87100220	247.33470154	55.85062027	389.31890869	0.16015005	8.22870064	998.24572754	-0.00002470	0.00003264	0.00001367	
3300	-0.00689548	0.45994756	359.86871338	0.54831296	29.87100220	247.72358704	55.01618958	389.19369507	0.10187912	7.45569229	1000.21697998	0.00001005	-0.00004489	0.00001639	
3320	-0.00993866	0.46190837	359.87124634	1.36257315	29.87100220	247.24356079	56.46820068	387.78576660	0.88999844	8.97127628	999.33599854	0.00002772	0.00000462	-0.00001953	
3340	-0.00881145	0.45955321	359.86993408	0.43079600	29.87100220	247.24279785	54.95924759	389.07220459	-0.22224569	8.26662350	1001.17596436	0.00000487	-0.00003455	0.00000130	
3360	-0.01133405	0.45863706	359.87164307	1.12715209	29.87100220	245.84672546	55.05137634	388.88153076	-0.18456364	8.26178741	1000.80963135	0.00000708	0.00002769	0.00005402	
3380	-0.01011986	0.46169513	359.87445068	0.55773056	29.87100220	247.43821716	55.06145096	388.41543579	-1.37595749	9.19516945	999.68176270	0.00002915	-0.00000853	-0.00001116	
3400	-0.01022907	0.46532121	359.87399292	1.20487642	29.87100220	247.67898560	54.28247070	389.00741577	0.18042278	7.41123390	999.85174561	-0.00004424	-0.00001939	-0.00000447	
3420	-0.01205248	0.46131900	359.87466431	0.28406635	29.87100220	246.18917847	55.04748535	387.78256226	0.75346518	7.30641365	1000.55072021	-0.00000158	0.00000199	-0.00000876	
3440	-0.00920259	0.45838308	359.87527466	1.57741427	29.87100220	245.21957397	55.56831360	388.71719360	-0.42367220	8.26645660	1001.29675293	-0.00000449	-0.00000092	-0.00000495	
3460	-0.00643197	0.45728773	359.87121582	0.77667683	29.87100220	246.08924866	54.94707108	388.60711670	-0.67160463	8.01023769	1000.32226562	-0.00001125	0.00002272	-0.00005169	
3480	-0.00221424	0.45773336	359.87124634	1.08225095	29.87100220	246.08584595	55.00337982	389.27188110	-0.19734478	8.11569595	998.97900391	0.00002396	-0.00000184	-0.00002695	
3500	-0.00153713	0.46123314	359.87121582	1.05296659	29.87100220	247.87164307	54.70051956	388.69070435	0.40598440	8.60319328	999.09558105	-0.00000111	-0.00006365	0.00001216	
3520	-0.00830370	0.45974067	359.87329102	0.63175529	29.87100220	246.76202393	55.89150238	388.20324707	0.30200052	8.75683784	1001.53643799	-0.00006421	-0.00003511	-0.00001616	
3540	-0.01100002	0.45393485	359.87164307	1.25272417	29.87100220	245.74884033	55.26081467	389.05099487	0.09844351	7.93805265	1000.37005615	0.00003949	0.00001545	-0.00002721	
3560	-0.00996877	0.45259076	359.86953735	0.62895542	29.87100220	246.51882935	55.31979752	389.12295532	-1.15561676	7.64215374	1000.08178711	-0.00000365	0.00000191	0.00000554	
3580	-0.01409785	0.45359960	359.87295532	0.12446025	29.87100220	246.66839600	55.31465912	388.07543945	2.46255732	9.58619499	999.33477783	-0.00004380	-0.00003373	-0.00004114	
3600	-0.01633365	0.44945592	359.86941528	0.49611843	29.87100220	246.37768555	55.57482147	388.24252319	0.41273308	8.49361515	999.83129883	-0.00002465	0.00001729	0.00002960	
3620	-0.01569278	0.44887784	359.87554932	0.93796080	29.87100220	247.48887634	55.31905746	387.70468140	-0.80239582	9.45791435	1000.90295410	-0.00000595	0.00001158	-0.00002234	
3640	-0.01350474	0.44582295	359.87820435	0.43882498	29.87100220	246.95787048	54.74364090	388.39755249	-0.65972757	7.66585636	1001.42956543	-0.00000814	-0.00001547	0.00000272	
3660	-0.01322060	0.44622326	359.87759399	0.39419892	29.87100220	246.71273804	55.47597504	388.74395752	-0.79538345	8.73785210	1000.91772461	-0.00001595	0.00002025	0.00000694	
3680	-0.01147023	0.44448003	359.87979126	0.31404236	29.87100220	247.62664795	55.32857895	389.08953857	-0.33555079	9.06072426	997.98071289	-0.00001409	0.00002055	-0.00004565	
3700	-0.00883071	0.44467154	359.87902832	0.25664541	29.87100220	247.24179077	55.01255798	389.23944092	1.12863159	9.21010780	999.08837891	0.00002186	0.00001508	0.00006906	
3720	-0.00902159	0.44783539	359.88827515	0.75444663	29.87100220	247.77246094	55.53633499	388.65576172	-0.07784128	9.09083271	999.93774414	0.00000590	-0.00000180	0.00000472	
3740	-0.00935337	0.45057052	359.88909912	1.02577221	29.87100220	246.18836975	54.26752472	388.53561401	-0.32181406	8.71982098	999.33239746	-0.00003534	-0.00000848	-0.00001515	
3760	-0.00541879	0.44741851	359.88973999	0.57794511	29.87100220	246.61810303	54.74419785	388.94369507	0.65622902	9.10812664	1000.67614746	0.00000983	0.00002868	0.00001268	
3780	-0.00481734	0.44798023	359.89144897	0.90066677	29.87100220	246.85115051	55.95326996	389.64385986	0.64344692	8.96203327	998.84539795	-0.00007601	0.00001501	0.00002474	
3800	-0.00309643	0.44635177	359.89440918	0.67215401	29.87100220	246.91325378	54.58265305	387.78433228	0.02354050	9.78769493	998.21289062	-0.00003319	0.00000471	-0.00003709	
3820	-0.00386575	0.44453615	359.89294434	0.53620738	29.87100220	246.66973877	54.53203201	388.38626099	-0.18453884	7.77305126	1000.20843506	-0.00007820	-0.00001277	0.00005057	
3840	-0.00436710	0.44010529	359.89547729	0.86217332	29.87100220	246.85517883	55.94827271	388.81463623	-0.55507946	8.12443638	999.83184814	0.00000373	-0.00002297	0.00002297	
3860	-0.00556336	0.43975630	359.89840698	1.66272831	29.87100220	245.36183167	55.52019119	389.21618652	0.17758226	8.38348961	1000.68750000	0.00003909	0.00002334	0.00000046	
3880	-0.00478345	0.44431862	359.89706421	0.50428540	29.87100220	247.14176941	55.64113617	389.53063965	-0.08678484	9.68509007	999.51812744	0.00004915	0.00000365	-0.00001145	
3900	-0.00315602	0.44821015	359.90078735	0.91696841	29.87100220	246.22874451	55.42303848	389.28585815	0.16289043	9.21139145	999.81481934	-0.00001148	0.00000920	0.00002277	
3920	-0.00175500	0.44755700	359.89923096	0.54238105	29.87100220	247.24635315	55.00689316	388.29968262	0.25097895	8.89966011	1000.35144043	0.00000298	0.00000337	-0.00000433	
3940	-0.00475506	0.44967031	359.90084839	0.35981530	29.87100220	247.81784058	55.07161713	389.58395386	-0.07502556	8.60731316	999.70318604	-0.00002577	-0.00001227	-0.00000995	
3960	-0.00378394	0.44733340	359.90292358	0.40341493	29.87100220	246.71240234	55.42433167	388.85311890	-0.33445740	10.40692425	999.78674316	0.00002090	-0.00001473	-0.00005086	
3980	-0.00437002	0.44881862	359.90048218	0.90224594	29.87100220	247.53385925	55.53168869	388.20874023	-0.68278980	8.47810745	999.45697021	-0.00001527	-0.00000380	0.00001391	
4000	-0.00660628	0.44694826	359.90093994	0.56035781	29.87100220	246.52020264	55.52636719	388.68624878	1.38861322	7.28932619	998.92578125	0.00003163	-0.00000061	0.00000298	
4020	-0.00580763	0.44760126	359.90322876	0.43069291	29.87100220	247.38536072	55.53549576	389.03509521	-0.08315754	8.46991348	998.48358154	-0.00006077	-0.00001204	0.00001883	
4040	-0.00653234	0.44438723	359.90399170	0.13064939	29.87100220	247.00184631	55.21781158	388.90856934	0.40854359	8.56724644	999.38153076	0.00000058	-0.00000954	-0.00002524	
4060	-0.00699575	0.44830102	359.90524292	0.52768558	29.87100220	246.47227478	55.10916901	388.95059204	-1.26866055	7.65666103	1001.18084717	-0.00000840	0.00000097	-0.00006208	
4080	-0.00771882	0.44689476	359.90377808	0.46773684	29.87100220	246.66369629	55.21636963	389.12304688	1.84934092	9.85412598	998.87664795	-0.00000944	0.00001597	-0.00001263	
4100	-0.00630035	0.44500634	359.90118408	0.98869044	29.87100220	247.57948303	55.84760284	388.49441528	0.29551506	8.25592804	1000.07971191	-0.00001155	0.00001957	-0.00000512	
4120	-0.00512058	0.44839782	359.90066528	0.87798393	29.87100220	247.62629700	55.84966660	388.77178955	0.18831539	7.67038250	1001.19110107	-0.00002455	0.00004293	0.00000451	
4140	0.00110708	0.44646826	359.90469360	0.21930058	29.87100220	246.47476196	55.15814209	388.39913940	0.29246140	8.86119843	1000.43414307	-0.00004061	0.00005255	0.00000452	
4160	0.00388946	0.44446123	359.90521240	0.81049484	29.87100220	246.99983215	55.89715195	388.81610107	0.91474962	6.98095512	1000.06964111	0.00002971	-0.00002791	0.00006333	
4180	0.00105467	0.44609869	359.91055298	0.98773158	29.87100220	247.77629089	55.01091766	388.25488281	-0.54551554	7.53133869	1000.33300781	0.00003453	0.00000964	-0.00001970	
4200	0.00188208	0.44610691	359.91271973	1.06777728	29.87100220	247.48840332	55.37169647	387.76132202	-0.08360147	8.06176376	997.92138672	0.00006695	-0.00001353	0.00002157	
4220	-0.00145295	0.45306236	359.91662598	0.48561499	29.87100220	247.96292114	55.12411880	389.42239380	0.05409336	8.01188183	999.96075439	0.00004253	-0.00002185	0.00000079	
4240	-0.00603629	0.45420390	359.91668701	0.53937554	29.87100220	246.85546875	55.58344650	389.02600098	1.05860424	7.92633390	998.91040039	0.00005809	0.00000856	-0.00000412	
4260	-0.00766205	0.45629260	359.91296387	0.33880520	29.87100220	246.57081604	55.36750412	388.29608154	0.17343521	7.64256096	999.23577881	-0.00003470	-0.00001054	-0.00004001	
4280	-0.01036199	0.45751664	359.90759277	0.98015666	29.87100220	245.89483643	55.20803070	388.77609253	-0.08554506	9.68740845	999.68103027	0.00007284	0.00001787	-0.00000281	
4300	-0.01066150	0.46013731	359.90679932	1.25333893	29.87100220	245.65347290	55.15473938	388.93576050	1.01518440	8.00190258	998.62329102	-0.00002709	-0.00000134	-0.00000935	
4320	-0.00929814	0.46128196	359.90487671	0.99153489	29.87100220	247.72738647	55.42798996	388.09918213	-0.44367981	8.47344017	998.96990967	0.00003231	0.00001922	-0.00003105	
4340	-0.00768912	0.46752939	359.89389038	0.47093520	29.87100220	247.14540100	55.74074936	388.70422363	0.66441059	8.26805305	1000.69335938	0.00001296	-0.00000008	-0.00005098	
4360	-0.00504493	0.46691328	359.88739014	0.53730601	29.87100220	246.52015686	55.10989761	389.00680542	1.06108475	7.93097162	999.23632812	0.00004493	0.00000355	0.00000884	
4380	-0.00420258	0.47009760	359.89025879	0.29898793	29.87100220	247.19424438	55.06346893	389.07400513	1.49497700	9.09526539	999.21563721	-0.00000721	-0.00003393	-0.00007453	
4400	-0.00529079	0.47040480	359.88543701	0.82306015	29.87100220	247.96429443	55.53892136	388.82540894	0.15829039	8.22522354	998.00134277	0.00001874	-0.00004692	-0.00002050	
4420	-0.00781247	0.46897930	359.88641357	0.28700534	29.87100220	246.86030579	55.00472260	388.45785522	-1.15587997	8.25263977	1000.80279541	0.00002536	0.00002183	0.00002911	
4440	-0.00757270	0.47089767	359.88812256	0.50807959	29.87100220	246.42472839	55.16007614	388.78518677	0.53491449	7.15203714	998.27044678	0.00005365	-0.00001551	0.00001646	
4460	-0.00737077	0.47921088	359.88598633	0.58089393	29.87100220	247.67640686	55.32697678	388.75885010	-0.78390884	7.17075968	1000.46093750	0.00001992	0.00000678	0.00000149	
4480	-0.00621577	0.48135811	359.88879395	1.01712620	29.87100220	245.89738464	54.73625565	388.59774780	0.90984344	7.41983318	999.97906494	-0.00002508	0.00001700	-0.00004408	
4500	-0.00424878	0.47675472	359.88775635	0.25823799	29.87100220	246.52207947	55.52403641	388.29928589	-0.18666267	8.38005924	1000.68493652	0.00002220	-0.00001455	0.00003321	
4520	-0.00437275	0.47760120	359.89083862	0.27323648	29.87100220	247.29116821	55.32380676	388.75122070	-0.91581726	7.76097393	999.83666992	-0.00002016	0.00006770	-0.00001381	
4540	0.00023999	0.47611079	359.88858032	0.49692428	29.87100220	246.28021240	55.31515121	388.67593384	0.77934122	7.76828861	999.23760986	-0.00001802	-0.00004064	-0.00003383	
4560	-0.00030774	0.47643581	359.89001465	0.69471973	29.87100220	247.67712402	55.06576538	388.80718994	0.17545795	8.99049854	1001.16400146	-0.00002960	0.00005307	0.00001270	
4580	0.00458925	0.47519639	359.88977051	0.18523873	29.87100220	247.38447571	55.27628708	389.41513062	-0.68789244	8.22417450	998.48419189	0.00002906	-0.00003544	-0.00001921	
4600	0.00210127	0.47433114	359.89093018	0.46591052	29.87100220	246.86204529	54.89843750	388.17871094	-0.55159760	8.25314140	1000.44042969	-0.00003602	-0.00001661	-0.00000460	
4620	0.00200070	0.47194394	359.88989258	0.87396204	29.87100220	247.58341980	55.00966644	388.30636597	-0.41713762	7.78989220	1001.55102539	0.00002686	0.00004734	0.00001383	
4640	0.00500859	0.47517434	359.89038086	0.57629263	29.87100220	247.00382996	55.68392181	388.14715576	-0.31363249	7.87974644	999.34960938	-0.00000489	-0.00000701	0.00003413	
4660	0.00736868	0.47398534	359.88876343	0.75246638	29.87100220	247.05628967	55.10625839	387.69052124	0.57046413	7.91712332	998.58111572	0.00004543	0.00001465	-0.00003182	
4680	0.00728553	0.47992074	359.88507080	1.04775381	29.87100220	247.58392334	55.37349319	387.92910767	-0.42922783	7.76728630	999.96228027	0.00001113	-0.00003934	-0.00006333	
4700	0.00415274	0.47762692	359.88107300	0.55996764	29.87100220	246.95561218	54.85058975	388.78732300	0.73912048	8.90887070	1000.68078613	-0.00001063	-0.00004151	-0.00002406	
4720	0.00101522	0.47807354	359.88226318	0.33506414	29.87100220	246.52230835	55.10723495	388.56454468	-1.28563976	7.74711132	999.10089111	0.00003181	-0.00004919	-0.00003257	
4740	-0.00197442	0.47993413	359.88146973	0.87159997	29.87100220	246.71942139	54.47844696	388.10946655	0.40579557	7.74746895	998.01293945	-0.00003347	0.00001012	0.00002448	
4760	-0.00143506	0.47636873	359.88980103	1.30394471	29.87100220	246.71269226	54.27854538	389.65176392	0.64368582	8.84028435	998.72570801	-0.00003815	-0.00002395	0.00001356	
4780	-0.00440952	0.47332630	359.89163208	0.67444956	29.87100220	246.52532959	54.58281326	388.32952881	-0.79809761	7.26642561	998.74743652	-0.00000501	-0.00002881	0.00003512	
4800	-0.00719211	0.47403935	359.89483643	0.56673074	29.87100220	247.14653015	54.80219269	389.17669678	0.65813971	8.13413239	999.71820068	-0.00001681	0.00001090	-0.00001099	
4820	-0.00649394	0.47463673	359.89685059	0.69573325	29.87100220	247.48616028	54.90592194	388.57803345	0.57478762	8.25106239	999.55224609	0.00005521	0.00003410	-0.00001253	
4840	-0.00276687	0.48135540	359.89715576	0.93630624	29.87100220	245.65515137	55.20471573	388.55017090	0.28430510	9.21253586	999.81567383	0.00004926	0.00000348	0.00000509	
4860	-0.00006971	0.48642591	359.90200806	1.05651522	29.87100220	248.20591736	55.01914597	389.03738403	-1.21839714	8.86275482	998.71179199	-0.00005484	-0.00000273	0.00002323	
4880	0.00054365	0.48430595	359.90490723	0.62014866	29.87100220	246.71493530	54.74431992	388.83505249	0.41158962	8.12489033	999.22766113	-0.00003532	-0.00001366	-0.00001061	
4900	-0.00137198	0.48291248	359.90335083	0.66095185	29.87100220	247.05302429	54.69378281	388.67449951	-1.36288691	8.24204063	1000.19030762	0.00002954	0.00000290	0.00001952	
4920	-0.00154327	0.48585063	359.90869141	0.55952203	29.87100220	246.81108093	54.79742050	388.83834839	0.41483164	8.37534332	999.95593262	0.00003247	-0.00000152	0.00002554	
4940	0.00042243	0.48951599	359.91146851	0.87034488	29.87100220	247.34382629	54.69383240	388.29324341	1.21794510	9.22651863	1000.18884277	0.00006616	0.00001349	0.00000335	
4960	0.00160555	0.49025834	359.90817261	0.53607506	29.87100220	246.71636963	54.79462814	388.50473022	0.15757418	8.59047318	998.36059570	0.00000302	0.00002300	-0.00001125	
4980	0.00366525	0.49046084	359.90750122	0.80805480	29.87100220	247.57896423	54.70280838	389.45889282	0.24761105	8.07872391	998.90136719	-0.00000871	-0.00000468	0.00001540	
5000	0.00300152	0.48832390	359.90719604	1.13762140	29.87100220	246.38218689	54.16349030	388.37081909	1.02565336	7.89927959	999.84783936	-0.00000197	0.00002952	0.00000376	
5020	0.00218534	0.48640648	359.91180420	1.03204203	29.87100220	247.48931885	55.05818176	387.80828857	0.41226339	8.57420158	999.87036133	0.00002281	-0.00000645	0.00001066	
5040	0.00142196	0.48802039	359.91531372	0.91937214	29.87100220	246.62342834	54.32106781	388.15866089	0.03799391	9.08154392	999.20538330	0.00003519	0.00000959	-0.00001738	
5060	0.00178190	0.48858473	359.91818237	0.94593883	29.87100220	247.67973328	55.01045990	388.30825806	-0.20130444	8.23048782	998.60980225	-0.00003141	-0.00000590	0.00002084	
5080	0.00142988	0.48542705	359.91723633	0.57343256	29.87100220	246.81387329	54.68980408	388.33804321	-0.67622948	7.51280785	999.11010742	0.00002722	-0.00000209	0.00000757	
5100	0.00158865	0.48326236	359.92004395	0.91961217	29.87100220	247.39089966	54.48732376	388.67559814	0.67488003	8.16543198	1001.91796875	0.00001707	0.00000888	0.00001656	
5120	0.00169228	0.48263931	359.92385864	0.58854598	29.87100220	247.10090637	54.69451523	388.73071289	0.65630436	7.64191723	998.87249756	0.00003864	0.00001049	-0.00005199	
5140	0.00144454	0.48068023	359.92193604	0.16802996	29.87100220	246.85684204	55.21728516	389.01626587	1.63645029	7.91195202	1000.34094238	-0.00004978	-0.00004077	0.00004761	
5160	0.00148251	0.47801390	359.92858887	1.60662901	29.87100220	245.99078369	54.16798401	389.63467407	0.04429102	8.72672939	999.57940674	-0.00000447	-0.00002648	0.00000655	
5180	0.00268575	0.47474542	359.92968750	0.15558195	29.87100220	246.95301819	55.11413193	389.12597656	-0.19968271	8.35571671	998.97406006	0.00001470	0.00000247	-0.00000515	
